onset	duration	trial_type	food_name	frequency	healthy	wtp
5.06	4.87	non-upf	Apples and Pecans1.jpg	-129.63	298.19	0.09
9.93	8.48	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
23.9	4.86	upf	Veggie Straws2.jpg	120.37	-194.81	0
28.76	4.08	auction	Veggie Straws2.jpg	n/a	n/a	n/a
36.75	4.91	upf	Deli Turkey and Mashed Potatoes1.jpg	-129.63	99.19	-0.5
41.67	10.85	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
56.41	4.92	non-upf	Cheddar Cheese1.jpg	370.37	38.19	-1.1
61.33	6.8	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
70.83	4.92	non-upf	Baked Potato and Chicken1.jpg	-129.63	196.19	2.12
75.75	10.63	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
90.91	4.87	upf	Animal Crackers1.jpg	-129.63	-183.81	-0.06
95.78	8.75	auction	Animal Crackers1.jpg	n/a	n/a	n/a
109.43	4.91	upf	Grilled Cheese1.jpg	120.37	-153.81	0.69
114.34	8.53	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
127.73	4.91	non-upf	Buttered Pasta1.jpg	-129.63	-239.81	-0.65
132.64	6.04	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
146.85	4.88	non-upf	Baked Sweet Potato1.jpg	-129.63	144.19	0.95
151.73	4.04	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
161.37	4.91	upf	Chocolate Chip Cookies1.jpg	120.37	-223.81	0.65
166.28	8.52	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
184.37	4.92	upf	Fruit Chews1.jpg	370.37	-183.81	0.04
189.29	6.15	auction	Fruit Chews1.jpg	n/a	n/a	n/a
200.78	4.92	non-upf	Oatmeal and Honey1.jpg	-129.63	125.19	-1.1
205.7	7.25	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
220.95	4.88	non-upf	Mozzarella Cheese Sticks1.jpg	-129.63	92.19	-1.1
225.83	7.87	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
238.84	4.91	upf	Frosted Mini Wheats1.jpg	-129.63	-160.81	-0.24
243.74	8.25	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
257.62	4.92	upf	Hot Pocket1.jpg	-129.63	-176.81	0.88
262.54	8.42	auction	Hot Pocket1.jpg	n/a	n/a	n/a
274.78	4.88	non-upf	Mini Cheese Wheels1.jpg	-129.63	67.19	-1.1
279.66	5.13	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
292.49	4.92	non-upf	Harboiled Eggs1.jpg	370.37	168.19	-0.23
297.41	6.5	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
307.84	4.92	upf	Chicken Nuggets1.jpg	120.37	-238.81	0.59
312.76	10.52	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
333.26	4.91	upf	Cheerios and Milk1.jpg	-129.63	109.19	-0.84
338.18	5.47	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
346.55	4.87	non-upf	Trail Mix with Peanuts1.jpg	120.37	250.19	-0.26
351.43	5.53	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
361.59	4.91	non-upf	Bananas and Craisins1.jpg	-129.63	253.19	0.43
366.49	10.67	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
380.17	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	-129.63	-209.81	0.12
385.09	6.08	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
396.22	4.92	upf	Hot Dog1.jpg	-129.63	-203.81	-1.1
401.14	9.87	auction	Hot Dog1.jpg	n/a	n/a	n/a
416.1	4.88	non-upf	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
420.97	9.06	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
438.81	4.91	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	120.37	287.19	2.08
443.73	3.65	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
456	4.92	upf	Pop-Tarts1.jpg	-129.63	187.19	-0.09
460.92	6.3	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
474.1	4.87	upf	Chex Mix2.jpg	120.37	65.19	0
478.97	8.09	auction	Chex Mix2.jpg	n/a	n/a	n/a
490.94	4.91	non-upf	Popcorn1.jpg	120.37	-210.81	-0.34
495.86	6.73	auction	Popcorn1.jpg	n/a	n/a	n/a
