onset	duration	trial_type	food_name	frequency	healthy	wtp
7.5	4.77	non-upf	Popcorn1.jpg	80.36	-210.43	-0.71
12.27	6.52	auction	Popcorn1.jpg	n/a	n/a	n/a
22.58	4.83	upf	Frosted Mini Wheats1.jpg	-169.64	53.57	-1.5
27.41	7.62	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
39.66	4.84	upf	Hot Dog1.jpg	-169.64	-369.43	-0.66
44.5	10.24	auction	Hot Dog1.jpg	n/a	n/a	n/a
60.76	4.83	non-upf	Baked Potato and Chicken1.jpg	80.36	194.57	1.66
65.6	5.85	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
77.25	4.84	non-upf	Bananas and Craisins1.jpg	80.36	73.57	-1.01
82.09	9.97	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
98.84	4.85	upf	Deli Turkey and Mashed Potatoes1.jpg	330.36	126.57	1.26
103.69	6.97	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
113.68	4.84	upf	Chex Mix2.jpg	-169.64	-181.43	-0.62
118.52	11.31	auction	Chex Mix2.jpg	n/a	n/a	n/a
133.95	4.84	non-upf	Mozzarella Cheese Sticks1.jpg	80.36	-36.43	-0.4
138.79	10.59	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
154.17	4.85	non-upf	Pepper Jack Cheese1.jpg	-169.64	-21.43	-0.74
159.03	9.53	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
173.22	4.83	upf	Veggie Straws2.jpg	80.36	90.57	0.79
178.06	6.08	auction	Veggie Straws2.jpg	n/a	n/a	n/a
195.93	4.85	upf	Animal Crackers1.jpg	-169.64	-176.43	0.46
200.78	4.54	auction	Animal Crackers1.jpg	n/a	n/a	n/a
210.32	4.83	non-upf	Trail Mix with Peanuts1.jpg	80.36	148.57	0.49
215.15	3.78	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
228.08	4.84	non-upf	Baked Sweet Potato1.jpg	80.36	211.57	-0.09
232.91	6.36	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
244.92	4.84	upf	Chicken Nuggets1.jpg	-169.64	-13.43	-0.2
249.77	6.51	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
261.85	4.85	upf	Cheerios and Milk1.jpg	-169.64	31.57	-0.72
266.71	9.36	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
280.58	4.85	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	80.36	329.57	2.36
285.44	6.49	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
297.3	4.84	non-upf	Buttered Pasta1.jpg	-169.64	-230.43	0.31
302.15	9.55	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
314.75	4.85	upf	Grilled Cheese1.jpg	80.36	29.57	0.54
319.6	4.46	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
333.21	4.85	upf	Hot Pocket1.jpg	-169.64	-271.43	0.12
338.06	5.6	auction	Hot Pocket1.jpg	n/a	n/a	n/a
348.6	4.83	non-upf	Apples and Pecans1.jpg	330.36	396.57	-0.17
353.43	4.69	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
364.48	4.85	non-upf	Harboiled Eggs1.jpg	330.36	415.57	-0.54
369.33	8.17	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
380.99	4.84	upf	Peanut Butter and Jelly Sandwich1.jpg	-169.64	-54.43	-0.49
385.83	4.26	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
401.19	4.84	upf	Chocolate Chip Cookies1.jpg	80.36	-339.43	1.02
406.03	3.65	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
416.58	4.85	non-upf	Mini Cheese Wheels1.jpg	-169.64	-30.43	-1.16
421.43	6.6	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
436.1	4.86	non-upf	Oatmeal and Honey1.jpg	80.36	169.57	0.92
440.96	4.59	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
453.62	4.86	upf	Pop-Tarts1.jpg	-169.64	-403.43	0.81
458.48	3.79	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
473.88	4.84	upf	Fruit Chews1.jpg	-169.64	-134.43	-0.88
478.72	5.1	auction	Fruit Chews1.jpg	n/a	n/a	n/a
490.38	4.84	non-upf	Cheddar Cheese1.jpg	330.36	201.57	-0.83
495.22	5.42	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
