onset	duration	trial_type	food_name	frequency	healthy	wtp
4.99	4.76	non-upf	Trail Mix with Peanuts1.jpg	-157.41	36.7	0.15
9.76	7.64	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
23.01	4.83	upf	Hot Dog1.jpg	342.59	-2.3	0.08
27.83	7.6	auction	Hot Dog1.jpg	n/a	n/a	n/a
45.73	4.84	upf	Chex Mix2.jpg	-157.41	-330.3	-0.06
50.57	4.11	auction	Chex Mix2.jpg	n/a	n/a	n/a
62.53	4.83	non-upf	Baked Potato and Chicken1.jpg	92.59	129.7	1.33
67.36	4.76	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
76.46	4.84	non-upf	Buttered Pasta1.jpg	92.59	-61.3	-0.44
81.3	10.98	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
97.63	4.84	upf	Pop-Tarts1.jpg	-157.41	-48.3	-0.69
102.47	6.49	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
116.52	4.83	upf	Animal Crackers1.jpg	-407.41	-159.3	-0.14
121.35	6.5	auction	Animal Crackers1.jpg	n/a	n/a	n/a
131.97	4.83	non-upf	Harboiled Eggs1.jpg	342.59	173.7	-0.07
136.8	4.08	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
145.18	4.83	non-upf	Bananas and Craisins1.jpg	92.59	167.7	0.86
150.01	10.81	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
169.23	4.83	upf	Veggie Straws2.jpg	-157.41	-145.3	0.07
174.06	5.42	auction	Veggie Straws2.jpg	n/a	n/a	n/a
189.45	4.83	upf	Frosted Mini Wheats1.jpg	92.59	-218.3	-0.25
194.29	7.34	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
204.29	4.84	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	342.59	38.7	1.1
209.13	6.66	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
221.22	4.85	non-upf	Mozzarella Cheese Sticks1.jpg	-157.41	-4.3	-1.13
226.07	10.46	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
243.4	4.81	upf	Fruit Chews1.jpg	92.59	285.7	-0.57
248.21	6.59	auction	Fruit Chews1.jpg	n/a	n/a	n/a
260.94	4.85	upf	Deli Turkey and Mashed Potatoes1.jpg	92.59	111.7	-0.55
265.79	7.79	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
277.88	4.8	non-upf	Apples and Pecans1.jpg	92.59	230.7	1.1
282.68	10.55	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
303.15	4.84	non-upf	Baked Sweet Potato1.jpg	n/a	n/a	n/a
308	6.07	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
315.52	4.84	upf	Hot Pocket1.jpg	-407.41	-154.3	-0.36
320.37	3.76	auction	Hot Pocket1.jpg	n/a	n/a	n/a
331.85	4.85	upf	Cheerios and Milk1.jpg	92.59	57.7	0.84
336.7	7.81	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
348.56	4.82	non-upf	Popcorn1.jpg	92.59	-100.3	-0.33
353.38	5.05	auction	Popcorn1.jpg	n/a	n/a	n/a
364.51	4.83	non-upf	Oatmeal and Honey1.jpg	92.59	132.7	0.37
369.34	7.1	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
381.67	4.8	upf	Grilled Cheese1.jpg	92.59	67.7	-0.19
386.47	4.53	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
402.39	4.84	upf	Peanut Butter and Jelly Sandwich1.jpg	-157.41	-6.3	-0.1
407.23	3.51	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
419.36	4.85	non-upf	Cheddar Cheese1.jpg	-157.41	-46.3	-0.5
424.21	3.99	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
438.74	4.84	non-upf	Mini Cheese Wheels1.jpg	-157.41	-45.3	-0.51
443.59	4.3	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
455.34	4.85	upf	Chocolate Chip Cookies1.jpg	92.59	-20.3	0.37
460.19	4.78	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
469.96	4.83	upf	Chicken Nuggets1.jpg	92.59	-37.3	-0.02
474.79	10.74	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
490.39	4.83	non-upf	Pepper Jack Cheese1.jpg	-157.41	-53.3	-0.34
495.22	6.29	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
