onset	duration	trial_type	food_name	frequency	healthy	wtp
2.13	4.88	upf	Hot Dog1.jpg	-241.07	-168.29	-0.84
7	10.58	auction	Hot Dog1.jpg	n/a	n/a	n/a
21.17	4.9	non-upf	Popcorn1.jpg	8.93	-70.29	-0.16
26.07	4.11	auction	Popcorn1.jpg	n/a	n/a	n/a
35.89	4.91	non-upf	Baked Sweet Potato1.jpg	258.93	278.71	0.4
40.8	10.04	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
55.99	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	8.93	152.71	1.13
60.91	7.93	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
79.39	4.92	upf	Pop-Tarts1.jpg	-241.07	-237.29	-0.61
84.3	3.32	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
97.02	4.91	non-upf	Apples and Pecans1.jpg	-241.07	362.71	0.15
101.94	6.12	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
115.06	4.91	non-upf	Buttered Pasta1.jpg	258.93	-100.29	0.6
119.97	9.79	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
131.14	4.91	upf	Chex Mix2.jpg	-241.07	-343.29	-0.5
136.05	3.46	auction	Chex Mix2.jpg	n/a	n/a	n/a
149.98	4.91	upf	Veggie Straws2.jpg	-241.07	-326.29	-0.46
154.89	4.44	auction	Veggie Straws2.jpg	n/a	n/a	n/a
164.54	4.91	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	258.93	245.71	2.04
169.45	6.02	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
179.76	4.92	non-upf	Mozzarella Cheese Sticks1.jpg	8.93	-52.29	0.37
184.69	9.15	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
201.71	4.91	upf	Cheerios and Milk1.jpg	8.93	133.71	-0.03
206.63	3.65	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
214.54	4.91	upf	Animal Crackers1.jpg	8.93	106.71	-0.69
219.45	10.62	auction	Animal Crackers1.jpg	n/a	n/a	n/a
234.54	4.92	non-upf	Cheddar Cheese1.jpg	258.93	-42.29	0.64
239.46	5.84	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
252.78	4.91	non-upf	Bananas and Craisins1.jpg	8.93	107.71	-0.33
257.69	6.46	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
268.25	4.92	upf	Deli Turkey and Mashed Potatoes1.jpg	-241.07	127.71	0.15
273.17	8.64	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
292.2	4.92	upf	Chicken Nuggets1.jpg	8.93	-212.29	-0.32
297.12	5.06	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
307.32	4.92	non-upf	Pepper Jack Cheese1.jpg	258.93	-279.29	0.91
312.24	8.2	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
329.61	4.92	non-upf	Oatmeal and Honey1.jpg	8.93	430.71	-0.35
334.52	5.92	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
344.46	4.91	upf	Chocolate Chip Cookies1.jpg	-241.07	-367.29	0.51
349.37	3.6	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
361.55	4.9	upf	Grilled Cheese1.jpg	8.93	-159.29	1.47
366.46	6.71	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
382.18	4.91	non-upf	Trail Mix with Peanuts1.jpg	8.93	235.71	-0.12
387.08	5.27	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
402.63	4.92	non-upf	Baked Potato and Chicken1.jpg	508.93	360.71	-0.11
407.55	4.77	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
417.48	4.92	upf	Fruit Chews1.jpg	-241.07	-109.29	-1.75
422.4	9.47	auction	Fruit Chews1.jpg	n/a	n/a	n/a
440.52	4.91	upf	Frosted Mini Wheats1.jpg	-241.07	-154.29	-1.79
445.43	6.84	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
458.91	4.92	non-upf	Harboiled Eggs1.jpg	508.93	353.71	-0.05
463.83	3.42	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
472.68	4.92	non-upf	Mini Cheese Wheels1.jpg	8.93	-84.29	0.29
477.61	10.13	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
492.96	4.92	upf	Hot Pocket1.jpg	-241.07	-190.29	-0.51
497.88	2.45	auction	Hot Pocket1.jpg	n/a	n/a	n/a
