onset	duration	trial_type	food_name	frequency	healthy	wtp
5.11	4.86	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	89.29	120.64	2.23
9.98	8.26	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
23.92	4.89	upf	Veggie Straws2.jpg	-160.71	60.64	-0.21
28.81	3.25	auction	Veggie Straws2.jpg	n/a	n/a	n/a
36.81	4.91	upf	Fruit Chews1.jpg	-160.71	-423.36	-2.73
41.72	11.47	auction	Fruit Chews1.jpg	n/a	n/a	n/a
56.45	4.92	non-upf	Harboiled Eggs1.jpg	339.29	463.64	0.03
61.37	4.78	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
70.88	4.91	non-upf	Popcorn1.jpg	-160.71	102.64	-0.07
75.79	10.11	auction	Popcorn1.jpg	n/a	n/a	n/a
90.89	4.92	upf	Hot Pocket1.jpg	-160.71	-228.36	0.59
95.81	6.92	auction	Hot Pocket1.jpg	n/a	n/a	n/a
109.46	4.91	upf	Frosted Mini Wheats1.jpg	-160.71	-255.36	-2.3
114.37	8.64	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
127.75	4.92	non-upf	Mini Cheese Wheels1.jpg	-160.71	172.64	0.83
132.67	4.1	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
146.84	4.91	non-upf	Apples and Pecans1.jpg	89.29	250.64	1.08
151.75	5.66	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
161.39	4.91	upf	Chicken Nuggets1.jpg	-160.71	-89.36	0.68
166.3	8.84	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
184.4	4.91	upf	Chocolate Chip Cookies1.jpg	89.29	-327.36	0.9
189.31	5.4	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
200.8	4.92	non-upf	Mozzarella Cheese Sticks1.jpg	339.29	226.64	-0.23
205.72	4.66	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
220.93	4.91	non-upf	Baked Potato and Chicken1.jpg	89.29	325.64	2.23
225.84	6.37	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
238.84	4.91	upf	Grilled Cheese1.jpg	89.29	203.64	1.82
243.75	8.25	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
257.64	4.91	upf	Chex Mix2.jpg	-160.71	-31.36	-0.4
262.55	7.62	auction	Chex Mix2.jpg	n/a	n/a	n/a
274.74	4.92	non-upf	Buttered Pasta1.jpg	-160.71	-264.36	-2.18
279.65	4.06	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
292.48	4.92	non-upf	Pepper Jack Cheese1.jpg	89.29	128.64	0.29
297.4	5.34	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
307.85	4.92	upf	Deli Turkey and Mashed Potatoes1.jpg	-160.71	-56.36	-1.74
312.77	10.21	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
333.28	4.9	upf	Cheerios and Milk1.jpg	-160.71	-53.36	-1.1
338.19	5.35	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
346.52	4.92	non-upf	Baked Sweet Potato1.jpg	339.29	299.64	2
351.44	5.53	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
361.58	4.92	non-upf	Oatmeal and Honey1.jpg	339.29	221.64	1.81
366.5	10.49	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
380.19	4.91	upf	Animal Crackers1.jpg	-160.71	-244.36	-2.35
385.1	5.14	auction	Animal Crackers1.jpg	n/a	n/a	n/a
396.23	4.92	upf	Hot Dog1.jpg	-160.71	-287.36	1.07
401.15	8.72	auction	Hot Dog1.jpg	n/a	n/a	n/a
416.08	4.91	non-upf	Trail Mix with Peanuts1.jpg	89.29	28.64	0.19
420.99	6.31	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
438.81	4.91	non-upf	Bananas and Craisins1.jpg	-160.71	238.64	0.18
443.72	4.18	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
456	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	89.29	-268.36	-0.79
460.92	5.07	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
474.05	4.92	upf	Pop-Tarts1.jpg	-160.71	-404.36	-2.39
478.97	7.99	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
490.95	4.92	non-upf	Cheddar Cheese1.jpg	339.29	89.64	0.57
495.87	5.41	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
