onset	duration	trial_type	food_name	frequency	healthy	wtp
4.57	4.87	upf	Deli Turkey and Mashed Potatoes1.jpg	-116.07	136.93	-1.05
9.45	7.43	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
23.18	4.9	non-upf	Baked Potato and Chicken1.jpg	383.93	327.93	1.52
28.08	4.1	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
37.14	4.9	non-upf	Popcorn1.jpg	-116.07	308.93	-0.38
42.04	10.04	auction	Popcorn1.jpg	n/a	n/a	n/a
56.35	4.91	upf	Fruit Chews1.jpg	-116.07	-554.07	-1.12
61.26	5.39	auction	Fruit Chews1.jpg	n/a	n/a	n/a
73.5	4.91	upf	Grilled Cheese1.jpg	-116.07	-164.07	1.42
78.41	7.4	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
95.5	4.91	non-upf	Oatmeal and Honey1.jpg	133.93	343.93	-0.55
100.41	4.45	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
111.96	4.92	non-upf	Mini Cheese Wheels1.jpg	383.93	137.93	-0.35
116.88	7.02	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
131.51	4.92	upf	Hot Pocket1.jpg	-116.07	-256.07	0.88
136.43	3.4	auction	Hot Pocket1.jpg	n/a	n/a	n/a
151.75	4.91	upf	Frosted Mini Wheats1.jpg	-116.07	-145.07	-1.62
156.66	4.53	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
170.91	4.92	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	133.93	320.93	3.38
175.83	6.03	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
188.08	4.91	non-upf	Pepper Jack Cheese1.jpg	133.93	178.93	-0.35
192.99	6.88	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
204.09	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	-116.07	-133.07	1.42
209.01	4.5	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
220.07	4.91	upf	Cheerios and Milk1.jpg	-116.07	17.93	-0.76
224.98	8.12	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
242.99	4.92	non-upf	Mozzarella Cheese Sticks1.jpg	-116.07	120.93	-0.8
247.91	3.19	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
260.47	4.91	non-upf	Buttered Pasta1.jpg	133.93	-215.07	-0.99
265.38	5.95	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
275.81	4.92	upf	Chicken Nuggets1.jpg	-116.07	-12.07	1.42
280.73	3.89	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
293.71	4.91	upf	Chex Mix2.jpg	-116.07	-268.07	1.11
298.63	4.79	auction	Chex Mix2.jpg	n/a	n/a	n/a
312.72	4.91	non-upf	Trail Mix with Peanuts1.jpg	383.93	148.93	0.71
317.63	6.42	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
334.15	4.91	non-upf	Apples and Pecans1.jpg	-116.07	239.93	0.26
339.06	3.77	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
347.41	4.92	upf	Pop-Tarts1.jpg	-116.07	-510.07	0.29
352.33	3.87	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
361.73	4.92	upf	Hot Dog1.jpg	-116.07	-154.07	0.63
366.64	8.64	auction	Hot Dog1.jpg	n/a	n/a	n/a
384.23	4.91	non-upf	Baked Sweet Potato1.jpg	-116.07	329.93	-1.62
389.14	4.05	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
403.06	4.91	non-upf	Bananas and Craisins1.jpg	-116.07	384.93	-0.86
407.97	4.97	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
422.73	4.91	upf	Chocolate Chip Cookies1.jpg	-116.07	-554.07	-1.1
427.64	3.23	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
438.02	4.91	upf	Animal Crackers1.jpg	-116.07	-285.07	-0.75
442.93	7.8	auction	Animal Crackers1.jpg	n/a	n/a	n/a
455.64	4.92	non-upf	Harboiled Eggs1.jpg	-116.07	325.93	-0.56
460.56	3.68	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
474.25	4.92	non-upf	Cheddar Cheese1.jpg	633.93	171.93	0.2
479.17	4.4	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
489.09	4.91	upf	Veggie Straws2.jpg	-116.07	-245.07	-0.4
494.01	3.86	auction	Veggie Straws2.jpg	n/a	n/a	n/a
