onset	duration	trial_type	food_name	frequency	healthy	wtp
8.18	4.8	upf	Pop-Tarts1.jpg	-151.79	-343.86	-0.75
12.98	5.91	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
25.67	4.84	non-upf	Baked Sweet Potato1.jpg	-151.79	368.14	-1.71
30.51	5.52	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
46.2	4.84	non-upf	Harboiled Eggs1.jpg	348.21	333.14	-0.77
51.05	6.2	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
61.08	4.84	upf	Veggie Straws2.jpg	-151.79	-262.86	-1.53
65.91	5.45	auction	Veggie Straws2.jpg	n/a	n/a	n/a
80.98	4.83	upf	Cheerios and Milk1.jpg	598.21	29.14	-0.22
85.81	6.1	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
95.21	4.83	non-upf	Buttered Pasta1.jpg	-151.79	42.14	-0.87
100.04	3.6	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
110.3	4.84	non-upf	Popcorn1.jpg	-151.79	246.14	-1.36
115.14	9.9	auction	Popcorn1.jpg	n/a	n/a	n/a
127.67	4.83	upf	Hot Dog1.jpg	-151.79	-83.86	0.79
132.5	2.96	auction	Hot Dog1.jpg	n/a	n/a	n/a
140.77	4.85	upf	Hot Pocket1.jpg	-151.79	-361.86	-0.74
145.62	11.62	auction	Hot Pocket1.jpg	n/a	n/a	n/a
161.4	4.84	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	-151.79	173.14	3.29
166.23	9.26	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
180.59	4.84	non-upf	Pepper Jack Cheese1.jpg	-151.79	-30.86	-0.45
185.43	10.25	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
199.04	4.84	upf	Frosted Mini Wheats1.jpg	-151.79	50.14	-1.04
203.89	5.05	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
214.22	4.84	upf	Chex Mix2.jpg	-151.79	-35.86	-0.54
219.06	9.84	auction	Chex Mix2.jpg	n/a	n/a	n/a
235.29	4.83	non-upf	Bananas and Craisins1.jpg	-151.79	422.14	1.04
240.12	8.68	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
256.42	4.86	non-upf	Apples and Pecans1.jpg	348.21	442.14	0.79
261.28	6.69	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
273.56	4.85	upf	Chocolate Chip Cookies1.jpg	-151.79	-271.86	1.77
278.41	5.89	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
290.75	4.84	upf	Chicken Nuggets1.jpg	-151.79	-266.86	1.74
295.58	8.36	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
309.32	4.86	non-upf	Cheddar Cheese1.jpg	-151.79	-122.86	-0.3
314.18	7.72	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
332.08	4.84	non-upf	Baked Potato and Chicken1.jpg	598.21	258.14	3.29
336.91	4.47	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
344.86	4.85	upf	Peanut Butter and Jelly Sandwich1.jpg	98.21	-137.86	-1.22
349.71	6.72	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
362.27	4.84	upf	Deli Turkey and Mashed Potatoes1.jpg	-151.79	107.14	1.75
367.11	7.72	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
380.23	4.84	non-upf	Oatmeal and Honey1.jpg	598.21	246.14	0.79
385.07	3.77	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
399.12	4.83	non-upf	Trail Mix with Peanuts1.jpg	598.21	255.14	-0.91
403.94	7.68	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
414.17	4.82	upf	Grilled Cheese1.jpg	-151.79	-308.86	1.66
419	5.23	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
435	4.86	upf	Fruit Chews1.jpg	-151.79	-428.86	-0.91
439.86	4.87	auction	Fruit Chews1.jpg	n/a	n/a	n/a
448.09	4.84	non-upf	Mini Cheese Wheels1.jpg	-151.79	50.14	-1.04
452.93	11.53	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
474.13	4.86	non-upf	Mozzarella Cheese Sticks1.jpg	-151.79	-137.86	-1.3
478.99	5.02	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
487.69	4.84	upf	Animal Crackers1.jpg	-151.79	-228.86	-1.23
492.53	5.46	auction	Animal Crackers1.jpg	n/a	n/a	n/a
