onset	duration	trial_type	food_name	frequency	healthy	wtp
4.87	4.87	non-upf	Apples and Pecans1.jpg	151.79	285.71	-0.04
9.74	6.73	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
22.87	4.9	upf	Chex Mix2.jpg	-98.21	37.71	0.52
27.77	6.86	auction	Chex Mix2.jpg	n/a	n/a	n/a
45.51	4.92	upf	Hot Dog1.jpg	-98.21	-342.29	1.17
50.42	3.27	auction	Hot Dog1.jpg	n/a	n/a	n/a
62.26	4.9	non-upf	Popcorn1.jpg	151.79	52.71	1.27
67.16	3.82	auction	Popcorn1.jpg	n/a	n/a	n/a
76.09	4.92	non-upf	Baked Sweet Potato1.jpg	-98.21	97.71	-1.98
81.01	9.35	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
97.2	4.91	upf	Chicken Nuggets1.jpg	-98.21	-164.29	0.13
102.11	4.33	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
116.01	4.92	upf	Fruit Chews1.jpg	151.79	-300.29	0.81
120.93	5.75	auction	Fruit Chews1.jpg	n/a	n/a	n/a
131.39	4.91	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	-98.21	95.71	0.2
136.31	3.16	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
144.55	4.9	non-upf	Bananas and Craisins1.jpg	-98.21	228.71	0.05
149.46	9.98	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
168.52	4.91	upf	Hot Pocket1.jpg	-98.21	-132.29	1.27
173.44	5.26	auction	Hot Pocket1.jpg	n/a	n/a	n/a
188.7	4.91	upf	Veggie Straws2.jpg	-98.21	-76.29	-1.6
193.6	4.74	auction	Veggie Straws2.jpg	n/a	n/a	n/a
203.43	4.92	non-upf	Mozzarella Cheese Sticks1.jpg	-98.21	82.71	0.02
208.35	4.96	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
220.3	4.92	non-upf	Harboiled Eggs1.jpg	-98.21	285.71	-2.25
225.22	8.5	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
242.41	4.91	upf	Frosted Mini Wheats1.jpg	-98.21	-118.29	-1.29
247.32	3.82	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
259.91	4.91	upf	Grilled Cheese1.jpg	151.79	86.71	0.97
264.82	7.01	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
276.76	4.92	non-upf	Oatmeal and Honey1.jpg	-98.21	132.71	0.13
281.67	7.77	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
302.02	4.92	non-upf	Cheddar Cheese1.jpg	151.79	68.71	-0.17
306.94	2.47	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
314.3	4.92	upf	Deli Turkey and Mashed Potatoes1.jpg	-98.21	55.71	-2.12
319.23	3.79	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
330.58	4.91	upf	Chocolate Chip Cookies1.jpg	151.79	-330.29	1.21
335.49	7.22	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
347.2	4.92	non-upf	Pepper Jack Cheese1.jpg	-98.21	7.71	0.51
352.12	3.64	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
363.15	4.91	non-upf	Trail Mix with Peanuts1.jpg	-98.21	237.71	-1.76
368.05	7.56	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
380.21	4.91	upf	Animal Crackers1.jpg	-98.21	-97.29	0.49
385.12	3.8	auction	Animal Crackers1.jpg	n/a	n/a	n/a
400.9	4.92	upf	Pop-Tarts1.jpg	151.79	-343.29	1.04
405.82	2.99	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
417.84	4.91	non-upf	Baked Potato and Chicken1.jpg	151.79	277.71	0.93
422.75	2.93	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
437.15	4.92	non-upf	Mini Cheese Wheels1.jpg	-98.21	-258.29	-1.88
442.07	3.79	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
453.67	4.91	upf	Cheerios and Milk1.jpg	151.79	154.71	0.81
458.59	5.22	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
468.23	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	151.79	-91.29	1.01
473.15	10.6	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
488.61	4.91	non-upf	Buttered Pasta1.jpg	151.79	65.71	0.58
493.52	5.12	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
