onset	duration	trial_type	food_name	frequency	healthy	wtp
4.87	4.87	non-upf	Popcorn1.jpg	187.5	-253.46	1.77
9.74	8.49	auction	Popcorn1.jpg	n/a	n/a	n/a
22.88	4.89	upf	Veggie Straws2.jpg	-62.5	171.54	0.57
27.77	7.82	auction	Veggie Straws2.jpg	n/a	n/a	n/a
45.51	4.91	upf	Hot Dog1.jpg	-62.5	-163.46	-1.82
50.42	5.27	auction	Hot Dog1.jpg	n/a	n/a	n/a
62.25	4.91	non-upf	Trail Mix with Peanuts1.jpg	-62.5	107.54	0.31
67.16	4.78	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
76.1	4.92	non-upf	Cheddar Cheese1.jpg	437.5	156.54	0.9
81.03	10.85	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
97.22	4.91	upf	Chex Mix2.jpg	-62.5	-154.46	0.65
102.14	5.52	auction	Chex Mix2.jpg	n/a	n/a	n/a
116.04	4.91	upf	Frosted Mini Wheats1.jpg	-62.5	-337.46	-0.98
120.95	7.31	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
131.42	4.91	non-upf	Bananas and Craisins1.jpg	187.5	341.54	0.04
136.33	4.21	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
144.56	4.92	non-upf	Baked Sweet Potato1.jpg	-62.5	255.54	-1.84
149.47	11.11	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
168.54	4.91	upf	Peanut Butter and Jelly Sandwich1.jpg	-62.5	204.54	-2
173.45	6.92	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
188.7	4.92	upf	Pop-Tarts1.jpg	-62.5	-322.46	-1.45
193.62	6.87	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
203.47	4.9	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	-62.5	351.54	-0.7
208.37	6.57	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
220.32	4.92	non-upf	Pepper Jack Cheese1.jpg	-62.5	59.54	-1.43
225.24	9.49	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
242.42	4.92	upf	Hot Pocket1.jpg	-62.5	-450.46	-2.2
247.34	5.3	auction	Hot Pocket1.jpg	n/a	n/a	n/a
259.92	4.91	upf	Animal Crackers1.jpg	-62.5	-134.46	-0.64
264.84	8.28	auction	Animal Crackers1.jpg	n/a	n/a	n/a
276.77	4.92	non-upf	Harboiled Eggs1.jpg	-62.5	268.54	-0.07
281.69	8.37	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
302.04	4.92	non-upf	Baked Potato and Chicken1.jpg	437.5	215.54	1.45
306.95	4.12	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
314.34	4.91	upf	Grilled Cheese1.jpg	-62.5	-253.46	1.48
319.25	6.21	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
330.61	4.91	upf	Chicken Nuggets1.jpg	-62.5	-297.46	2.16
335.52	8.91	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
347.22	4.92	non-upf	Mozzarella Cheese Sticks1.jpg	-62.5	69.54	0.16
352.14	3.54	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
363.16	4.91	non-upf	Apples and Pecans1.jpg	187.5	202.54	1.18
368.07	9	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
380.22	4.91	upf	Cheerios and Milk1.jpg	-62.5	-152.46	-0.27
385.14	3.71	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
400.92	4.92	upf	Deli Turkey and Mashed Potatoes1.jpg	-62.5	328.54	0.94
405.84	4.63	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
417.85	4.91	non-upf	Buttered Pasta1.jpg	-62.5	131.54	0.11
422.77	2.74	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
437.17	4.92	non-upf	Oatmeal and Honey1.jpg	-62.5	350.54	-2.03
442.09	4.52	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
453.69	4.91	upf	Chocolate Chip Cookies1.jpg	-62.5	-357.46	2.3
458.6	6.72	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
468.23	4.93	upf	Fruit Chews1.jpg	-62.5	-504.46	1.49
473.16	11.1	auction	Fruit Chews1.jpg	n/a	n/a	n/a
488.62	4.92	non-upf	Mini Cheese Wheels1.jpg	-62.5	166.54	-0.1
493.54	4.96	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
