onset	duration	trial_type	food_name	frequency	healthy	wtp
4.49	4.87	upf	Chocolate Chip Cookies1.jpg	330.36	-454.64	-2.35
9.36	7.12	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
22.7	4.91	non-upf	Mozzarella Cheese Sticks1.jpg	80.36	-397.64	-1.52
27.61	8.26	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
42.7	4.92	non-upf	Mini Cheese Wheels1.jpg	80.36	136.36	0.51
47.63	8.72	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
59.97	4.91	upf	Veggie Straws2.jpg	330.36	330.36	-2.51
64.88	4.48	auction	Veggie Straws2.jpg	n/a	n/a	n/a
75.08	4.91	upf	Hot Pocket1.jpg	-169.64	-507.64	-2.52
79.99	9.52	auction	Hot Pocket1.jpg	n/a	n/a	n/a
92.18	4.91	non-upf	Baked Sweet Potato1.jpg	-169.64	381.36	-2.28
97.09	4.31	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
108.79	4.92	non-upf	Baked Potato and Chicken1.jpg	80.36	289.36	-2.01
113.71	8.25	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
125.39	4.92	upf	Hot Dog1.jpg	-169.64	-419.64	-0.99
130.31	7.23	auction	Hot Dog1.jpg	n/a	n/a	n/a
143.62	4.91	upf	Frosted Mini Wheats1.jpg	-169.64	191.36	1.57
148.53	9.8	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
162.94	4.92	non-upf	Cheddar Cheese1.jpg	330.36	-242.64	1.39
167.86	5.65	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
179.89	4.92	non-upf	Harboiled Eggs1.jpg	80.36	184.36	2.17
184.81	9.15	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
197.71	4.92	upf	Deli Turkey and Mashed Potatoes1.jpg	-169.64	311.36	-1.62
202.63	9.19	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
215.5	4.91	upf	Fruit Chews1.jpg	-169.64	-507.64	-2.52
220.41	11.05	auction	Fruit Chews1.jpg	n/a	n/a	n/a
236.46	4.91	non-upf	Apples and Pecans1.jpg	-169.64	254.36	-1.08
241.37	5.8	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
249.38	4.91	non-upf	Bananas and Craisins1.jpg	-169.64	368.36	1.64
254.29	11.41	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
269.96	4.92	upf	Animal Crackers1.jpg	-169.64	-68.64	1.85
274.88	5.68	auction	Animal Crackers1.jpg	n/a	n/a	n/a
289.66	4.91	upf	Cheerios and Milk1.jpg	330.36	195.36	2.48
294.57	6.93	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
308.37	4.92	non-upf	Pepper Jack Cheese1.jpg	-169.64	104.36	0.34
313.29	3.02	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
321.7	4.91	non-upf	Trail Mix with Peanuts1.jpg	-169.64	268.36	1.6
326.61	11.29	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
343.53	4.91	upf	Grilled Cheese1.jpg	80.36	-204.64	2.48
348.44	9.82	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
361.45	4.91	upf	Chicken Nuggets1.jpg	-169.64	-217.64	1.6
366.36	11.84	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
383.2	4.91	non-upf	Popcorn1.jpg	330.36	253.36	-2.22
388.11	7.52	auction	Popcorn1.jpg	n/a	n/a	n/a
399.77	4.92	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	330.36	266.36	2.48
404.69	10.76	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
421.24	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	80.36	263.36	2.48
426.16	6.74	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
441.14	4.92	upf	Pop-Tarts1.jpg	-169.64	-489.64	1.46
446.06	5.57	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
455.91	4.91	non-upf	Buttered Pasta1.jpg	80.36	-190.64	-2.25
460.82	3.39	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
473.59	4.92	non-upf	Oatmeal and Honey1.jpg	-169.64	185.36	2.34
478.51	6.74	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
488.46	4.91	upf	Chex Mix2.jpg	-169.64	-282.64	-2.52
493.37	7.3	auction	Chex Mix2.jpg	n/a	n/a	n/a
