onset	duration	trial_type	food_name	frequency	healthy	wtp
4.48	4.87	upf	Pop-Tarts1.jpg	-169.64	-362.86	-2.41
9.35	6.89	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
22.75	4.85	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	80.36	342.14	2.15
27.6	7.27	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
42.75	4.86	non-upf	Bananas and Craisins1.jpg	80.36	306.14	0.62
47.62	7.88	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
60	4.87	upf	Chocolate Chip Cookies1.jpg	-169.64	-363.86	2.15
64.87	3.48	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
75.06	4.92	upf	Deli Turkey and Mashed Potatoes1.jpg	330.36	20.14	2.15
79.98	8.06	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
92.21	4.88	non-upf	Baked Sweet Potato1.jpg	-169.64	132.14	-0.37
97.08	2.42	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
108.8	4.91	non-upf	Popcorn1.jpg	-169.64	100.14	-1.5
113.72	6.94	auction	Popcorn1.jpg	n/a	n/a	n/a
125.41	4.91	upf	Grilled Cheese1.jpg	-169.64	-245.86	-1.72
130.32	7.53	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
143.62	4.92	upf	Hot Dog1.jpg	-169.64	-318.86	2.15
148.54	9.21	auction	Hot Dog1.jpg	n/a	n/a	n/a
162.96	4.91	non-upf	Apples and Pecans1.jpg	580.36	290.14	1.36
167.87	5.26	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
179.91	4.91	non-upf	Baked Potato and Chicken1.jpg	330.36	267.14	2.15
184.82	7.76	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
197.73	4.91	upf	Frosted Mini Wheats1.jpg	-169.64	183.14	-2.85
202.63	8.29	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
215.5	4.92	upf	Fruit Chews1.jpg	-169.64	-285.86	-2.85
220.42	10.43	auction	Fruit Chews1.jpg	n/a	n/a	n/a
236.47	4.92	non-upf	Pepper Jack Cheese1.jpg	-169.64	286.14	-2.85
241.38	3.16	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
249.39	4.91	non-upf	Trail Mix with Peanuts1.jpg	-169.64	186.14	-2.34
254.3	10.92	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
269.97	4.91	upf	Chex Mix2.jpg	80.36	-114.86	2.15
274.89	4.82	auction	Chex Mix2.jpg	n/a	n/a	n/a
289.67	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	-169.64	-111.86	2.15
294.59	5	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
308.38	4.92	non-upf	Mini Cheese Wheels1.jpg	80.36	236.14	1.13
313.3	3.76	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
321.68	4.92	non-upf	Mozzarella Cheese Sticks1.jpg	80.36	231.14	1.1
326.6	10.62	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
343.54	4.91	upf	Cheerios and Milk1.jpg	-169.64	137.14	-1.95
348.45	8.63	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
361.45	4.92	upf	Animal Crackers1.jpg	-169.64	-403.86	-2.48
366.37	10.88	auction	Animal Crackers1.jpg	n/a	n/a	n/a
383.2	4.92	non-upf	Cheddar Cheese1.jpg	830.36	254.14	1.72
388.12	6.73	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
399.78	4.91	non-upf	Buttered Pasta1.jpg	-169.64	-411.86	-0.86
404.7	9.59	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
421.26	4.92	upf	Hot Pocket1.jpg	-169.64	-283.86	0.18
426.18	4.07	auction	Hot Pocket1.jpg	n/a	n/a	n/a
441.17	4.91	upf	Veggie Straws2.jpg	-169.64	-141.86	-1.78
446.08	5.82	auction	Veggie Straws2.jpg	n/a	n/a	n/a
455.93	4.92	non-upf	Oatmeal and Honey1.jpg	80.36	197.14	0.41
460.85	2.85	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
473.61	4.92	non-upf	Harboiled Eggs1.jpg	330.36	230.14	1.47
478.53	6.72	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
488.52	4.87	upf	Chicken Nuggets1.jpg	-169.64	-353.86	0.98
493.4	5.34	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
