onset	duration	trial_type	food_name	frequency	healthy	wtp
7.4	4.87	non-upf	Apples and Pecans1.jpg	580.36	290.14	1.42
12.27	5.63	auction	Apples and Pecans1.jpg	n/a	n/a	n/a
22.51	4.86	upf	Fruit Chews1.jpg	-169.64	-285.86	-2.88
27.37	6.22	auction	Fruit Chews1.jpg	n/a	n/a	n/a
39.53	4.9	upf	Chocolate Chip Cookies1.jpg	-169.64	-363.86	2.12
44.44	9.54	auction	Chocolate Chip Cookies1.jpg	n/a	n/a	n/a
60.62	4.91	non-upf	Trail Mix with Peanuts1.jpg	-169.64	186.14	-2.15
65.52	5.67	auction	Trail Mix with Peanuts1.jpg	n/a	n/a	n/a
77.1	4.88	non-upf	Mini Cheese Wheels1.jpg	80.36	236.14	0.84
81.98	9.76	auction	Mini Cheese Wheels1.jpg	n/a	n/a	n/a
98.61	4.92	upf	Hot Pocket1.jpg	-169.64	-283.86	0.51
103.53	6.72	auction	Hot Pocket1.jpg	n/a	n/a	n/a
113.4	4.92	upf	Hot Dog1.jpg	-169.64	-318.86	1.84
118.32	10.75	auction	Hot Dog1.jpg	n/a	n/a	n/a
133.65	4.92	non-upf	Mozzarella Cheese Sticks1.jpg	80.36	231.14	1.16
138.58	9.74	auction	Mozzarella Cheese Sticks1.jpg	n/a	n/a	n/a
153.85	4.92	non-upf	Harboiled Eggs1.jpg	330.36	230.14	1.2
158.77	10.44	auction	Harboiled Eggs1.jpg	n/a	n/a	n/a
172.84	4.91	upf	Veggie Straws2.jpg	-169.64	-141.86	-1.31
177.75	7.38	auction	Veggie Straws2.jpg	n/a	n/a	n/a
195.54	4.92	upf	Pop-Tarts1.jpg	-169.64	-362.86	-2.36
200.45	5.45	auction	Pop-Tarts1.jpg	n/a	n/a	n/a
209.9	4.9	non-upf	Bananas and Craisins1.jpg	80.36	306.14	0.54
214.8	3.85	auction	Bananas and Craisins1.jpg	n/a	n/a	n/a
227.61	4.91	non-upf	Buttered Pasta1.jpg	-169.64	-411.86	-1.25
232.52	5.15	auction	Buttered Pasta1.jpg	n/a	n/a	n/a
244.42	4.91	upf	Cheerios and Milk1.jpg	-169.64	137.14	-1.56
249.34	5.27	auction	Cheerios and Milk1.jpg	n/a	n/a	n/a
261.32	4.91	upf	Animal Crackers1.jpg	-169.64	-403.86	-2.73
266.24	9.09	auction	Animal Crackers1.jpg	n/a	n/a	n/a
280	4.92	non-upf	Cheddar Cheese1.jpg	830.36	254.14	1.15
284.92	6.1	auction	Cheddar Cheese1.jpg	n/a	n/a	n/a
296.67	4.92	non-upf	Oatmeal and Honey1.jpg	80.36	197.14	0.36
301.59	8.24	auction	Oatmeal and Honey1.jpg	n/a	n/a	n/a
314.09	4.91	upf	Chicken Nuggets1.jpg	-169.64	-353.86	1.61
319	5.76	auction	Chicken Nuggets1.jpg	n/a	n/a	n/a
332.5	4.92	upf	Deli Turkey and Mashed Potatoes1.jpg	330.36	20.14	2.12
337.42	6.3	auction	Deli Turkey and Mashed Potatoes1.jpg	n/a	n/a	n/a
347.86	4.91	non-upf	Fried Egg, Hashbrowns, and Avocado1.jpg	80.36	342.14	2.12
352.77	3.13	auction	Fried Egg, Hashbrowns, and Avocado1.jpg	n/a	n/a	n/a
363.7	4.91	non-upf	Pepper Jack Cheese1.jpg	-169.64	286.14	-2.88
368.61	7.27	auction	Pepper Jack Cheese1.jpg	n/a	n/a	n/a
380.19	4.91	upf	Chex Mix2.jpg	80.36	-114.86	2.12
385.1	3.49	auction	Chex Mix2.jpg	n/a	n/a	n/a
400.36	4.91	upf	Grilled Cheese1.jpg	-169.64	-245.86	-1.11
405.27	4.66	auction	Grilled Cheese1.jpg	n/a	n/a	n/a
415.72	4.92	non-upf	Baked Sweet Potato1.jpg	-169.64	132.14	-0.39
420.64	2.8	auction	Baked Sweet Potato1.jpg	n/a	n/a	n/a
435.2	4.91	non-upf	Baked Potato and Chicken1.jpg	330.36	267.14	2.12
440.12	4.64	auction	Baked Potato and Chicken1.jpg	n/a	n/a	n/a
452.69	4.91	upf	Frosted Mini Wheats1.jpg	-169.64	183.14	-2.88
457.6	4.14	auction	Frosted Mini Wheats1.jpg	n/a	n/a	n/a
472.88	4.92	upf	Peanut Butter and Jelly Sandwich1.jpg	-169.64	-111.86	2.12
477.8	4.22	auction	Peanut Butter and Jelly Sandwich1.jpg	n/a	n/a	n/a
489.36	4.91	non-upf	Popcorn1.jpg	-169.64	100.14	-1.9
494.27	4.97	auction	Popcorn1.jpg	n/a	n/a	n/a
